wavelength (nm),refractive index
1157,1.4485
1157.2,1.4485
1157.4,1.44849
1157.6,1.44849
1157.8,1.44849
1158,1.44849
1158.2,1.44848
1158.4,1.44848
1158.6,1.44848
1158.8,1.44848
1159,1.44847
1159.2,1.44847
1159.4,1.44847
1159.6,1.44846
1159.8,1.44846
1160,1.44846
1160.2,1.44846
1160.4,1.44845
1160.6,1.44845
1160.8,1.44845
1161,1.44845
1161.2,1.44844
1161.4,1.44844
1161.6,1.44844
1161.8,1.44844
1162,1.44843
1162.2,1.44843
1162.4,1.44843
1162.6,1.44843
1162.8,1.44842
1163,1.44842
1163.2,1.44842
1163.4,1.44842
1163.6,1.44841
1163.8,1.44841
1164,1.44841
1164.2,1.4484
1164.4,1.4484
1164.6,1.4484
1164.8,1.4484
1165,1.44839
1165.2,1.44839
1165.4,1.44839
1165.6,1.44839
1165.8,1.44838
1166,1.44838
1166.2,1.44838
1166.4,1.44838
1166.6,1.44837
1166.8,1.44837
1167,1.44837
1167.2,1.44837
1167.4,1.44836
1167.6,1.44836
1167.8,1.44836
1168,1.44836
1168.2,1.44835
1168.4,1.44835
1168.6,1.44835
1168.8,1.44835
1169,1.44834
1169.2,1.44834
1169.4,1.44834
1169.6,1.44834
1169.8,1.44833
1170,1.44833
1170.2,1.44833
1170.4,1.44833
1170.6,1.44832
1170.8,1.44832
1171,1.44832
1171.2,1.44831
1171.4,1.44831
1171.6,1.44831
1171.8,1.44831
1172,1.4483
1172.2,1.4483
1172.4,1.4483
1172.6,1.4483
1172.8,1.44829
1173,1.44829
1173.2,1.44829
1173.4,1.44829
1173.6,1.44828
1173.8,1.44828
1174,1.44828
1174.2,1.44828
1174.4,1.44827
1174.6,1.44827
1174.8,1.44827
1175,1.44827
1175.2,1.44826
1175.4,1.44826
1175.6,1.44826
1175.8,1.44826
1176,1.44825
1176.2,1.44825
1176.4,1.44825
1176.6,1.44825
1176.8,1.44824
1177,1.44824
1177.2,1.44824
1177.4,1.44824
1177.6,1.44823
1177.8,1.44823
1178,1.44823
1178.2,1.44823
1178.4,1.44822
1178.6,1.44822
1178.8,1.44822
1179,1.44822
1179.2,1.44821
1179.4,1.44821
1179.6,1.44821
1179.8,1.44821
1180,1.4482
1180.2,1.4482
1180.4,1.4482
1180.6,1.4482
1180.8,1.44819
1181,1.44819
1181.2,1.44819
1181.4,1.44819
1181.6,1.44818
1181.8,1.44818
1182,1.44818
1182.2,1.44818
1182.4,1.44817
1182.6,1.44817
1182.8,1.44817
1183,1.44817
1183.2,1.44816
1183.4,1.44816
1183.6,1.44816
1183.8,1.44816
1184,1.44815
1184.2,1.44815
1184.4,1.44815
1184.6,1.44815
1184.8,1.44814
1185,1.44814
1185.2,1.44814
1185.4,1.44814
1185.6,1.44813
1185.8,1.44813
1186,1.44813
1186.2,1.44813
1186.4,1.44812
1186.6,1.44812
1186.8,1.44812
1187,1.44812
1187.2,1.44811
1187.4,1.44811
1187.6,1.44811
1187.8,1.44811
1188,1.4481
1188.2,1.4481
1188.4,1.4481
1188.6,1.4481
1188.8,1.44809
1189,1.44809
1189.2,1.44809
1189.4,1.44809
1189.6,1.44808
1189.8,1.44808
1190,1.44808
1190.2,1.44808
1190.4,1.44807
1190.6,1.44807
1190.8,1.44807
1191,1.44807
1191.2,1.44806
1191.4,1.44806
1191.6,1.44806
1191.8,1.44806
1192,1.44805
1192.2,1.44805
1192.4,1.44805
1192.6,1.44805
1192.8,1.44804
1193,1.44804
1193.2,1.44804
1193.4,1.44804
1193.6,1.44803
1193.8,1.44803
1194,1.44803
1194.2,1.44803
1194.4,1.44802
1194.6,1.44802
1194.8,1.44802
1195,1.44802
1195.2,1.44801
1195.4,1.44801
1195.6,1.44801
1195.8,1.44801
1196,1.448
1196.2,1.448
1196.4,1.448
1196.6,1.448
1196.8,1.44799
1197,1.44799
1197.2,1.44799
1197.4,1.44799
1197.6,1.44798
1197.8,1.44798
1198,1.44798
1198.2,1.44798
1198.4,1.44797
1198.6,1.44797
1198.8,1.44797
1199,1.44797
1199.2,1.44796
1199.4,1.44796
1199.6,1.44796
1199.8,1.44796
1200,1.44795
1200.2,1.44795
1200.4,1.44795
1200.6,1.44795
1200.8,1.44794
1201,1.44794
1201.2,1.44794
1201.4,1.44794
1201.6,1.44794
1201.8,1.44793
1202,1.44793
1202.2,1.44793
1202.4,1.44793
1202.6,1.44792
1202.8,1.44792
1203,1.44792
1203.2,1.44792
1203.4,1.44791
1203.6,1.44791
1203.8,1.44791
1204,1.44791
1204.2,1.4479
1204.4,1.4479
1204.6,1.4479
1204.8,1.4479
1205,1.44789
1205.2,1.44789
1205.4,1.44789
1205.6,1.44789
1205.8,1.44788
1206,1.44788
1206.2,1.44788
1206.4,1.44788
1206.6,1.44787
1206.8,1.44787
1207,1.44787
1207.2,1.44787
1207.4,1.44786
1207.6,1.44786
1207.8,1.44786
1208,1.44786
1208.2,1.44786
1208.4,1.44785
1208.6,1.44785
1208.8,1.44785
1209,1.44785
1209.2,1.44784
1209.4,1.44784
1209.6,1.44784
1209.8,1.44784
1210,1.44783
1210.2,1.44783
1210.4,1.44783
1210.6,1.44783
1210.8,1.44782
1211,1.44782
1211.2,1.44782
1211.4,1.44782
1211.6,1.44781
1211.8,1.44781
1212,1.44781
1212.2,1.44781
1212.4,1.4478
1212.6,1.4478
1212.8,1.4478
1213,1.4478
1213.2,1.4478
1213.4,1.44779
1213.6,1.44779
1213.8,1.44779
1214,1.44779
1214.2,1.44778
1214.4,1.44778
1214.6,1.44778
1214.8,1.44778
1215,1.44777
1215.2,1.44777
1215.4,1.44777
1215.6,1.44777
1215.8,1.44776
1216,1.44776
1216.2,1.44776
1216.4,1.44776
1216.6,1.44775
1216.8,1.44775
1217,1.44775
1217.2,1.44775
1217.4,1.44775
1217.6,1.44774
1217.8,1.44774
1218,1.44774
1218.2,1.44774
1218.4,1.44773
1218.6,1.44773
1218.8,1.44773
1219,1.44773
1219.2,1.44772
1219.4,1.44772
1219.6,1.44772
1219.8,1.44772
1220,1.44771
1220.2,1.44771
1220.4,1.44771
1220.6,1.44771
1220.8,1.44771
1221,1.4477
1221.2,1.4477
1221.4,1.4477
1221.6,1.4477
1221.8,1.44769
1222,1.44769
1222.2,1.44769
1222.4,1.44769
1222.6,1.44768
1222.8,1.44768
1223,1.44768
1223.2,1.44768
1223.4,1.44767
1223.6,1.44767
1223.8,1.44767
1224,1.44767
1224.2,1.44767
1224.4,1.44766
1224.6,1.44766
1224.8,1.44766
1225,1.44766
1225.2,1.44765
1225.4,1.44765
1225.6,1.44765
1225.8,1.44765
1226,1.44764
1226.2,1.44764
1226.4,1.44764
1226.6,1.44764
1226.8,1.44763
1227,1.44763
1227.2,1.44763
1227.4,1.44763
1227.6,1.44763
1227.8,1.44762
1228,1.44762
1228.2,1.44762
1228.4,1.44762
1228.6,1.44761
1228.8,1.44761
1229,1.44761
1229.2,1.44761
1229.4,1.4476
1229.6,1.4476
1229.8,1.4476
1230,1.4476
1230.2,1.4476
1230.4,1.44759
1230.6,1.44759
1230.8,1.44759
1231,1.44759
1231.2,1.44758
1231.4,1.44758
1231.6,1.44758
1231.8,1.44758
1232,1.44757
1232.2,1.44757
1232.4,1.44757
1232.6,1.44757
1232.8,1.44757
1233,1.44756
1233.2,1.44756
1233.4,1.44756
1233.6,1.44756
1233.8,1.44755
1234,1.44755
1234.2,1.44755
1234.4,1.44755
1234.6,1.44754
1234.8,1.44754
1235,1.44754
1235.2,1.44754
1235.4,1.44754
1235.6,1.44753
1235.8,1.44753
1236,1.44753
1236.2,1.44753
1236.4,1.44752
1236.6,1.44752
1236.8,1.44752
1237,1.44752
1237.2,1.44751
1237.4,1.44751
1237.6,1.44751
1237.8,1.44751
1238,1.44751
1238.2,1.4475
1238.4,1.4475
1238.6,1.4475
1238.8,1.4475
1239,1.44749
1239.2,1.44749
1239.4,1.44749
1239.6,1.44749
1239.8,1.44748
1240,1.44748
1240.2,1.44748
1240.4,1.44748
1240.6,1.44748
1240.8,1.44747
1241,1.44747
1241.2,1.44747
1241.4,1.44747
1241.6,1.44746
1241.8,1.44746
1242,1.44746
1242.2,1.44746
1242.4,1.44745
1242.6,1.44745
1242.8,1.44745
1243,1.44745
1243.2,1.44745
1243.4,1.44744
1243.6,1.44744
1243.8,1.44744
1244,1.44744
1244.2,1.44743
1244.4,1.44743
1244.6,1.44743
1244.8,1.44743
1245,1.44743
1245.2,1.44742
1245.4,1.44742
1245.6,1.44742
1245.8,1.44742
1246,1.44741
1246.2,1.44741
1246.4,1.44741
1246.6,1.44741
1246.8,1.4474
1247,1.4474
1247.2,1.4474
1247.4,1.4474
1247.6,1.4474
1247.8,1.44739
1248,1.44739
1248.2,1.44739
1248.4,1.44739
1248.6,1.44738
1248.8,1.44738
1249,1.44738
1249.2,1.44738
1249.4,1.44738
1249.6,1.44737
1249.8,1.44737
1250,1.44737
1250.2,1.44737
1250.4,1.44736
1250.6,1.44736
1250.8,1.44736
1251,1.44736
1251.2,1.44736
1251.4,1.44735
1251.6,1.44735
1251.8,1.44735
1252,1.44735
1252.2,1.44734
1252.4,1.44734
1252.6,1.44734
1252.8,1.44734
1253,1.44734
1253.2,1.44733
1253.4,1.44733
1253.6,1.44733
1253.8,1.44733
1254,1.44732
1254.2,1.44732
1254.4,1.44732
1254.6,1.44732
1254.8,1.44732
1255,1.44731
1255.2,1.44731
1255.4,1.44731
1255.6,1.44731
1255.8,1.4473
1256,1.4473
1256.2,1.4473
1256.4,1.4473
1256.6,1.44729
1256.8,1.44729
1257,1.44729
1257.2,1.44729
1257.4,1.44729
1257.6,1.44728
1257.8,1.44728
1258,1.44728
1258.2,1.44728
1258.4,1.44727
1258.6,1.44727
1258.8,1.44727
1259,1.44727
1259.2,1.44727
1259.4,1.44726
1259.6,1.44726
1259.8,1.44726
1260,1.44726
1260.2,1.44726
1260.4,1.44725
1260.6,1.44725
1260.8,1.44725
1261,1.44725
1261.2,1.44724
1261.4,1.44724
1261.6,1.44724
1261.8,1.44724
1262,1.44724
1262.2,1.44723
1262.4,1.44723
1262.6,1.44723
1262.8,1.44723
1263,1.44722
1263.2,1.44722
1263.4,1.44722
1263.6,1.44722
1263.8,1.44722
1264,1.44721
1264.2,1.44721
1264.4,1.44721
1264.6,1.44721
1264.8,1.4472
1265,1.4472
1265.2,1.4472
1265.4,1.4472
1265.6,1.4472
1265.8,1.44719
1266,1.44719
1266.2,1.44719
1266.4,1.44719
1266.6,1.44718
1266.8,1.44718
1267,1.44718
1267.2,1.44718
1267.4,1.44718
1267.6,1.44717
1267.8,1.44717
1268,1.44717
1268.2,1.44717
1268.4,1.44716
1268.6,1.44716
1268.8,1.44716
1269,1.44716
1269.2,1.44716
1269.4,1.44715
1269.6,1.44715
1269.8,1.44715
1270,1.44715
1270.2,1.44715
1270.4,1.44714
1270.6,1.44714
1270.8,1.44714
1271,1.44714
1271.2,1.44713
1271.4,1.44713
1271.6,1.44713
1271.8,1.44713
1272,1.44713
1272.2,1.44712
1272.4,1.44712
1272.6,1.44712
1272.8,1.44712
1273,1.44711
1273.2,1.44711
1273.4,1.44711
1273.6,1.44711
1273.8,1.44711
1274,1.4471
1274.2,1.4471
1274.4,1.4471
1274.6,1.4471
1274.8,1.4471
1275,1.44709
1275.2,1.44709
1275.4,1.44709
1275.6,1.44709
1275.8,1.44708
1276,1.44708
1276.2,1.44708
1276.4,1.44708
1276.6,1.44708
1276.8,1.44707
1277,1.44707
1277.2,1.44707
1277.4,1.44707
1277.6,1.44706
1277.8,1.44706
1278,1.44706
1278.2,1.44706
1278.4,1.44706
1278.6,1.44705
1278.8,1.44705
1279,1.44705
1279.2,1.44705
1279.4,1.44705
1279.6,1.44704
1279.8,1.44704
1280,1.44704
1280.2,1.44704
1280.4,1.44703
1280.6,1.44703
1280.8,1.44703
1281,1.44703
1281.2,1.44703
1281.4,1.44702
1281.6,1.44702
1281.8,1.44702
1282,1.44702
1282.2,1.44702
1282.4,1.44701
1282.6,1.44701
1282.8,1.44701
1283,1.44701
1283.2,1.447
1283.4,1.447
1283.6,1.447
1283.8,1.447
1284,1.447
1284.2,1.44699
1284.4,1.44699
1284.6,1.44699
1284.8,1.44699
1285,1.44699
1285.2,1.44698
1285.4,1.44698
1285.6,1.44698
1285.8,1.44698
1286,1.44698
1286.2,1.44697
1286.4,1.44697
1286.6,1.44697
1286.8,1.44697
1287,1.44696
1287.2,1.44696
1287.4,1.44696
1287.6,1.44696
1287.8,1.44696
1288,1.44695
1288.2,1.44695
1288.4,1.44695
1288.6,1.44695
1288.8,1.44695
1289,1.44694
1289.2,1.44694
1289.4,1.44694
1289.6,1.44694
1289.8,1.44693
1290,1.44693
1290.2,1.44693
1290.4,1.44693
1290.6,1.44693
1290.8,1.44692
1291,1.44692
1291.2,1.44692
1291.4,1.44692
1291.6,1.44692
1291.8,1.44691
1292,1.44691
1292.2,1.44691
1292.4,1.44691
1292.6,1.44691
1292.8,1.4469
1293,1.4469
1293.2,1.4469
1293.4,1.4469
1293.6,1.44689
1293.8,1.44689
1294,1.44689
1294.2,1.44689
1294.4,1.44689
1294.6,1.44688
1294.8,1.44688
1295,1.44688
1295.2,1.44688
1295.4,1.44688
1295.6,1.44687
1295.8,1.44687
1296,1.44687
1296.2,1.44687
1296.4,1.44687
1296.6,1.44686
1296.8,1.44686
1297,1.44686
1297.2,1.44686
1297.4,1.44685
1297.6,1.44685
1297.8,1.44685
1298,1.44685
1298.2,1.44685
1298.4,1.44684
1298.6,1.44684
1298.8,1.44684
1299,1.44684
1299.2,1.44684
1299.4,1.44683
1299.6,1.44683
1299.8,1.44683
1300,1.44683
1300.2,1.44683
1300.4,1.44682
1300.6,1.44682
1300.8,1.44682
1301,1.44682
1301.2,1.44682
1301.4,1.44681
1301.6,1.44681
1301.8,1.44681
1302,1.44681
1302.2,1.4468
1302.4,1.4468
1302.6,1.4468
1302.8,1.4468
1303,1.4468
1303.2,1.44679
1303.4,1.44679
1303.6,1.44679
1303.8,1.44679
1304,1.44679
1304.2,1.44678
1304.4,1.44678
1304.6,1.44678
1304.8,1.44678
1305,1.44678
1305.2,1.44677
1305.4,1.44677
1305.6,1.44677
1305.8,1.44677
1306,1.44677
1306.2,1.44676
1306.4,1.44676
1306.6,1.44676
1306.8,1.44676
1307,1.44676
1307.2,1.44675
1307.4,1.44675
1307.6,1.44675
1307.8,1.44675
1308,1.44675
1308.2,1.44674
1308.4,1.44674
1308.6,1.44674
1308.8,1.44674
1309,1.44673
1309.2,1.44673
1309.4,1.44673
1309.6,1.44673
1309.8,1.44673
1310,1.44672
1310.2,1.44672
1310.4,1.44672
1310.6,1.44672
1310.8,1.44672
1311,1.44671
1311.2,1.44671
1311.4,1.44671
1311.6,1.44671
1311.8,1.44671
1312,1.4467
1312.2,1.4467
1312.4,1.4467
1312.6,1.4467
1312.8,1.4467
1313,1.44669
1313.2,1.44669
1313.4,1.44669
1313.6,1.44669
1313.8,1.44669
1314,1.44668
1314.2,1.44668
1314.4,1.44668
1314.6,1.44668
1314.8,1.44668
1315,1.44667
1315.2,1.44667
1315.4,1.44667
1315.6,1.44667
1315.8,1.44667
1316,1.44666
1316.2,1.44666
1316.4,1.44666
1316.6,1.44666
1316.8,1.44666
1317,1.44665
1317.2,1.44665
1317.4,1.44665
1317.6,1.44665
1317.8,1.44665
1318,1.44664
1318.2,1.44664
1318.4,1.44664
1318.6,1.44664
1318.8,1.44663
1319,1.44663
1319.2,1.44663
1319.4,1.44663
1319.6,1.44663
1319.8,1.44662
1320,1.44662
1320.2,1.44662
1320.4,1.44662
1320.6,1.44662
1320.8,1.44661
1321,1.44661
1321.2,1.44661
1321.4,1.44661
1321.6,1.44661
1321.8,1.4466
1322,1.4466
1322.2,1.4466
1322.4,1.4466
1322.6,1.4466
1322.8,1.44659
1323,1.44659
1323.2,1.44659
1323.4,1.44659
1323.6,1.44659
1323.8,1.44658
1324,1.44658
1324.2,1.44658
1324.4,1.44658
1324.6,1.44658
1324.8,1.44657
1325,1.44657
1325.2,1.44657
1325.4,1.44657
1325.6,1.44657
1325.8,1.44656
1326,1.44656
1326.2,1.44656
1326.4,1.44656
1326.6,1.44656
1326.8,1.44655
1327,1.44655
1327.2,1.44655
1327.4,1.44655
1327.6,1.44655
1327.8,1.44654
1328,1.44654
1328.2,1.44654
1328.4,1.44654
1328.6,1.44654
1328.8,1.44653
1329,1.44653
1329.2,1.44653
1329.4,1.44653
1329.6,1.44653
1329.8,1.44652
1330,1.44652
1330.2,1.44652
1330.4,1.44652
1330.6,1.44652
1330.8,1.44651
1331,1.44651
1331.2,1.44651
1331.4,1.44651
1331.6,1.44651
1331.8,1.4465
1332,1.4465
1332.2,1.4465
1332.4,1.4465
1332.6,1.4465
1332.8,1.44649
1333,1.44649
1333.2,1.44649
1333.4,1.44649
1333.6,1.44649
1333.8,1.44648
1334,1.44648
1334.2,1.44648
1334.4,1.44648
1334.6,1.44648
1334.8,1.44648
1335,1.44647
1335.2,1.44647
1335.4,1.44647
1335.6,1.44647
1335.8,1.44647
1336,1.44646
1336.2,1.44646
1336.4,1.44646
1336.6,1.44646
1336.8,1.44646
1337,1.44645
1337.2,1.44645
1337.4,1.44645
1337.6,1.44645
1337.8,1.44645
1338,1.44644
1338.2,1.44644
1338.4,1.44644
1338.6,1.44644
1338.8,1.44644
1339,1.44643
1339.2,1.44643
1339.4,1.44643
1339.6,1.44643
1339.8,1.44643
1340,1.44642
1340.2,1.44642
1340.4,1.44642
1340.6,1.44642
1340.8,1.44642
1341,1.44641
1341.2,1.44641
1341.4,1.44641
1341.6,1.44641
1341.8,1.44641
1342,1.4464
1342.2,1.4464
1342.4,1.4464
1342.6,1.4464
1342.8,1.4464
1343,1.44639
1343.2,1.44639
1343.4,1.44639
1343.6,1.44639
1343.8,1.44639
1344,1.44638
1344.2,1.44638
1344.4,1.44638
1344.6,1.44638
1344.8,1.44638
1345,1.44638
1345.2,1.44637
1345.4,1.44637
1345.6,1.44637
1345.8,1.44637
1346,1.44637
1346.2,1.44636
1346.4,1.44636
1346.6,1.44636
1346.8,1.44636
1347,1.44636
1347.2,1.44635
1347.4,1.44635
1347.6,1.44635
1347.8,1.44635
1348,1.44635
1348.2,1.44634
1348.4,1.44634
1348.6,1.44634
1348.8,1.44634
1349,1.44634
1349.2,1.44633
1349.4,1.44633
1349.6,1.44633
1349.8,1.44633
1350,1.44633
1350.2,1.44632
1350.4,1.44632
1350.6,1.44632
1350.8,1.44632
1351,1.44632
1351.2,1.44632
1351.4,1.44631
1351.6,1.44631
1351.8,1.44631
1352,1.44631
1352.2,1.44631
1352.4,1.4463
1352.6,1.4463
1352.8,1.4463
1353,1.4463
1353.2,1.4463
1353.4,1.44629
1353.6,1.44629
1353.8,1.44629
1354,1.44629
1354.2,1.44629
1354.4,1.44628
1354.6,1.44628
1354.8,1.44628
1355,1.44628
1355.2,1.44628
1355.4,1.44627
1355.6,1.44627
1355.8,1.44627
1356,1.44627
1356.2,1.44627
1356.4,1.44627
1356.6,1.44626
1356.8,1.44626
1357,1.44626
1357.2,1.44626
1357.4,1.44626
1357.6,1.44625
1357.8,1.44625
1358,1.44625
1358.2,1.44625
1358.4,1.44625
1358.6,1.44624
1358.8,1.44624
1359,1.44624
1359.2,1.44624
1359.4,1.44624
1359.6,1.44623
1359.8,1.44623
1360,1.44623
1360.2,1.44623
1360.4,1.44623
1360.6,1.44623
1360.8,1.44622
1361,1.44622
1361.2,1.44622
1361.4,1.44622
1361.6,1.44622
1361.8,1.44621
1362,1.44621
1362.2,1.44621
1362.4,1.44621
1362.6,1.44621
1362.8,1.4462
1363,1.4462
1363.2,1.4462
1363.4,1.4462
1363.6,1.44619
1363.8,1.44619
1364,1.44619
1364.2,1.44619
1364.4,1.44618
1364.6,1.44618
1364.8,1.44618
1365,1.44618
1365.2,1.44618
1365.4,1.44617
1365.6,1.44617
1365.8,1.44617
1366,1.44617
1366.2,1.44616
1366.4,1.44616
1366.6,1.44616
1366.8,1.44616
1367,1.44615
1367.2,1.44615
1367.4,1.44615
1367.6,1.44615
1367.8,1.44615
1368,1.44614
1368.2,1.44614
1368.4,1.44614
1368.6,1.44614
1368.8,1.44613
1369,1.44613
1369.2,1.44613
1369.4,1.44613
1369.6,1.44613
1369.8,1.44612
1370,1.44612
1370.2,1.44612
1370.4,1.44612
1370.6,1.44611
1370.8,1.44611
1371,1.44611
1371.2,1.44611
1371.4,1.4461
1371.6,1.4461
1371.8,1.4461
1372,1.4461
1372.2,1.4461
1372.4,1.44609
1372.6,1.44609
1372.8,1.44609
1373,1.44609
1373.2,1.44608
1373.4,1.44608
1373.6,1.44608
1373.8,1.44608
1374,1.44608
1374.2,1.44607
1374.4,1.44607
1374.6,1.44607
1374.8,1.44607
1375,1.44606
1375.2,1.44606
1375.4,1.44606
1375.6,1.44606
1375.8,1.44605
1376,1.44605
1376.2,1.44605
1376.4,1.44605
1376.6,1.44605
1376.8,1.44604
1377,1.44604
1377.2,1.44604
1377.4,1.44604
1377.6,1.44603
1377.8,1.44603
1378,1.44603
1378.2,1.44603
1378.4,1.44603
1378.6,1.44602
1378.8,1.44602
1379,1.44602
1379.2,1.44602
1379.4,1.44601
1379.6,1.44601
1379.8,1.44601
1380,1.44601
1380.2,1.44601
1380.4,1.446
1380.6,1.446
1380.8,1.446
1381,1.446
1381.2,1.44599
1381.4,1.44599
1381.6,1.44599
1381.8,1.44599
1382,1.44598
1382.2,1.44598
1382.4,1.44598
1382.6,1.44598
1382.8,1.44598
1383,1.44597
1383.2,1.44597
1383.4,1.44597
1383.6,1.44597
1383.8,1.44596
1384,1.44596
1384.2,1.44596
1384.4,1.44596
1384.6,1.44596
1384.8,1.44595
1385,1.44595
1385.2,1.44595
1385.4,1.44595
1385.6,1.44594
1385.8,1.44594
1386,1.44594
1386.2,1.44594
1386.4,1.44594
1386.6,1.44593
1386.8,1.44593
1387,1.44593
1387.2,1.44593
1387.4,1.44592
1387.6,1.44592
1387.8,1.44592
1388,1.44592
1388.2,1.44592
1388.4,1.44591
1388.6,1.44591
1388.8,1.44591
1389,1.44591
1389.2,1.4459
1389.4,1.4459
1389.6,1.4459
1389.8,1.4459
1390,1.4459
1390.2,1.44589
1390.4,1.44589
1390.6,1.44589
1390.8,1.44589
1391,1.44588
1391.2,1.44588
1391.4,1.44588
1391.6,1.44588
1391.8,1.44588
1392,1.44587
1392.2,1.44587
1392.4,1.44587
1392.6,1.44587
1392.8,1.44586
1393,1.44586
1393.2,1.44586
1393.4,1.44586
1393.6,1.44586
1393.8,1.44585
1394,1.44585
1394.2,1.44585
1394.4,1.44585
1394.6,1.44585
1394.8,1.44584
1395,1.44584
1395.2,1.44584
1395.4,1.44584
1395.6,1.44583
1395.8,1.44583
1396,1.44583
1396.2,1.44583
1396.4,1.44582
1396.6,1.44582
1396.8,1.44582
1397,1.44582
1397.2,1.44581
1397.4,1.44581
1397.6,1.44581
1397.8,1.44581
1398,1.4458
1398.2,1.4458
1398.4,1.4458
1398.6,1.4458
1398.8,1.44579
1399,1.44579
1399.2,1.44579
1399.4,1.44579
1399.6,1.44578
1399.8,1.44578
1400,1.44578
1400.2,1.44578
1400.4,1.44577
1400.6,1.44577
1400.8,1.44577
1401,1.44577
1401.2,1.44576
1401.4,1.44576
1401.6,1.44576
1401.8,1.44576
1402,1.44576
1402.2,1.44575
1402.4,1.44575
1402.6,1.44575
1402.8,1.44575
1403,1.44574
1403.2,1.44574
1403.4,1.44574
1403.6,1.44574
1403.8,1.44573
1404,1.44573
1404.2,1.44573
1404.4,1.44573
1404.6,1.44572
1404.8,1.44572
1405,1.44572
1405.2,1.44572
1405.4,1.44571
1405.6,1.44571
1405.8,1.44571
1406,1.44571
1406.2,1.4457
1406.4,1.4457
1406.6,1.4457
1406.8,1.4457
1407,1.44569
1407.2,1.44569
1407.4,1.44569
1407.6,1.44569
1407.8,1.44568
1408,1.44568
1408.2,1.44568
1408.4,1.44568
1408.6,1.44567
1408.8,1.44567
1409,1.44567
1409.2,1.44567
1409.4,1.44567
1409.6,1.44566
1409.8,1.44566
1410,1.44566
1410.2,1.44566
1410.4,1.44565
1410.6,1.44565
1410.8,1.44565
1411,1.44565
1411.2,1.44564
1411.4,1.44564
1411.6,1.44564
1411.8,1.44564
1412,1.44563
1412.2,1.44563
1412.4,1.44563
1412.6,1.44563
1412.8,1.44562
1413,1.44562
1413.2,1.44562
1413.4,1.44562
1413.6,1.44561
1413.8,1.44561
1414,1.44561
1414.2,1.44561
1414.4,1.44561
1414.6,1.4456
1414.8,1.4456
1415,1.4456
1415.2,1.4456
1415.4,1.44559
1415.6,1.44559
1415.8,1.44559
1416,1.44559
1416.2,1.44558
1416.4,1.44558
1416.6,1.44558
1416.8,1.44558
1417,1.44557
1417.2,1.44557
1417.4,1.44557
1417.6,1.44557
1417.8,1.44556
1418,1.44556
1418.2,1.44556
1418.4,1.44556
1418.6,1.44556
1418.8,1.44555
1419,1.44555
1419.2,1.44555
1419.4,1.44555
1419.6,1.44554
1419.8,1.44554
1420,1.44554
1420.2,1.44554
1420.4,1.44553
1420.6,1.44553
1420.8,1.44553
1421,1.44553
1421.2,1.44552
1421.4,1.44552
1421.6,1.44552
1421.8,1.44552
1422,1.44551
1422.2,1.44551
1422.4,1.44551
1422.6,1.44551
1422.8,1.44551
1423,1.4455
1423.2,1.4455
1423.4,1.4455
1423.6,1.4455
1423.8,1.44549
1424,1.44549
1424.2,1.44549
1424.4,1.44549
1424.6,1.44548
1424.8,1.44548
1425,1.44548
1425.2,1.44548
1425.4,1.44547
1425.6,1.44547
1425.8,1.44547
1426,1.44547
1426.2,1.44547
1426.4,1.44546
1426.6,1.44546
1426.8,1.44546
1427,1.44546
1427.2,1.44545
1427.4,1.44545
1427.6,1.44545
1427.8,1.44545
1428,1.44544
1428.2,1.44544
1428.4,1.44544
1428.6,1.44544
1428.8,1.44543
1429,1.44543
1429.2,1.44543
1429.4,1.44543
1429.6,1.44543
1429.8,1.44542
1430,1.44542
1430.2,1.44542
1430.4,1.44542
1430.6,1.44541
1430.8,1.44541
1431,1.44541
1431.2,1.44541
1431.4,1.4454
1431.6,1.4454
1431.8,1.4454
1432,1.4454
1432.2,1.44539
1432.4,1.44539
1432.6,1.44539
1432.8,1.44539
1433,1.44539
1433.2,1.44538
1433.4,1.44538
1433.6,1.44538
1433.8,1.44538
1434,1.44537
1434.2,1.44537
1434.4,1.44537
1434.6,1.44537
1434.8,1.44536
1435,1.44536
1435.2,1.44536
1435.4,1.44536
1435.6,1.44536
1435.8,1.44535
1436,1.44535
1436.2,1.44535
1436.4,1.44535
1436.6,1.44534
1436.8,1.44534
1437,1.44534
1437.2,1.44534
1437.4,1.44533
1437.6,1.44533
1437.8,1.44533
1438,1.44533
1438.2,1.44532
1438.4,1.44532
1438.6,1.44532
1438.8,1.44532
1439,1.44532
1439.2,1.44531
1439.4,1.44531
1439.6,1.44531
1439.8,1.44531
1440,1.4453
1440.2,1.4453
1440.4,1.4453
1440.6,1.4453
1440.8,1.44529
1441,1.44529
1441.2,1.44529
1441.4,1.44529
1441.6,1.44529
1441.8,1.44528
1442,1.44528
1442.2,1.44528
1442.4,1.44528
1442.6,1.44527
1442.8,1.44527
1443,1.44527
1443.2,1.44527
1443.4,1.44526
1443.6,1.44526
1443.8,1.44526
1444,1.44526
1444.2,1.44526
1444.4,1.44525
1444.6,1.44525
1444.8,1.44525
1445,1.44525
1445.2,1.44524
1445.4,1.44524
1445.6,1.44524
1445.8,1.44524
1446,1.44524
1446.2,1.44523
1446.4,1.44523
1446.6,1.44523
1446.8,1.44523
1447,1.44522
1447.2,1.44522
1447.4,1.44522
1447.6,1.44522
1447.8,1.44521
1448,1.44521
1448.2,1.44521
1448.4,1.44521
